53
74
61
76
46
48
82
60
57
64
72
56
58
70
29
57
65
29
69
70
36
50
53
57
53
58
59
75
68
78
55
84
55
67
75
54
57
60
67
72
72
61
69
52
84
62
73
62
68
71
80
74
55
52
58
55
89
56
51
54
54
62
51
61
57
58
51
58
25
55
58
54
53
49
58
51
74
54
59
56
49
52
53
57
50
44
52
54
58
56
56
54
56
52
55
69
56
55
56
56
57
54
57
58
53
59
46
59
54
54
53
51
52
58
56
56
56
56
55
56
60
57
57
49
53
55
49
56
59
59
53
52
53
58
54
54
58
47
52
39
52
56
54
51
57
56
51
56
46
55
50
58
58
56
35
57
56
52
55
46
58
55
58
56
56
59
45
56
48
60
52
54
53
56
58
56
56
56
51
48
53
58
54
53
38
54
56
54
59
53
58
56
18
57
57
49
53
59
42
50
54
59
39
51
53
56
52
56
50
63
53
52
53
48
53
52
50
55
51
51
52
59
56
57
51
55
56
56
51
56
54
49
48
48
59
53
63
49
47
55
50
46
53
53
48
58
51
58
65
64
63
61
61
62
62
58
65
64
61
54
63
56
66
61
57
51
63
46
60
64
59
57
61
55
55
61
57
53
57
59
62
57
66
56
39
60
63
65
57
65
51
62
58
58
59
64
62
60
59
59
65
57
56
51
58
48
69
61
60
62
34
49
65
58
60
62
61
55
64
61
64
60
64
62
59
59
62
65
60
52
65
63
64
63
55
55
56
58
63
67
62
64
54
60
67
66
62
71
64
66
67
67
67
66
68
61
59
64
58
57
57
66
67
64
64
72
62
64
57
56
66
58
57
68
65
63
65
63
69
65
64
62
60
66
63
62
56
62
56
68
60
64
63
64
65
64
62
62
63
63
58
62
63
62
65
61
61
61
65
63
63
68
57
60
59
62
66
61
63
69
66
62
62
66
62
66
65
60
63
62
66
61
60
64
68
65
63
66
61
58
61
70
62
65
66
67
60
65
66
70
65
61
52
61
58
60
58
62
61
61
71
69
58
63
59
61
63
65
68
62
64
63
58
66
55
61
62
57
58
56
53
57
57
65
66
67
62
60
62
64
60
60
57
66
63
66
63
64
62
64
56
65
57
62
63
63
58
63
